49,-2006.4079999997127
99,-1987.9439999998417
149,-1913.4199999999043
199,-2009.8759999997587
249,-2225.7919999996857
299,-1962.3759999998108
349,-2092.839999999731
399,-1877.0919999998985
449,-2134.78799999989
499,-1938.2679999997822
549,-1875.9319999998968
599,-1896.379999999875
649,-2018.1919999997792
699,-2131.591999999726
749,-1958.5079999998427
799,-2028.243999999715
849,-1857.7399999998704
899,-2194.999999999701
949,-1602.4640000000934
999,-2012.9919999997192
1049,-1972.7959999997724
1099,-1930.3159999997706
1149,-2214.2399999996514
1199,-2191.511999999793
1249,-2000.859999999837
1299,-2093.1359999997417
1349,-1889.127999999845
1399,-1901.7359999998423
1449,-1798.6319999999216
1499,-2232.419999999664
1549,-2101.8879999996943
1599,-2287.471999999609
1649,-2007.463999999769
1699,-2117.9079999996898
1749,-2040.615999999793
1799,-1811.0479999999257
1849,-1942.5999999998123
1899,-1964.0119999997592
1949,-2165.075999999732
1999,-1951.9159999998697
2049,-1918.159999999838
2099,-2191.295999999673
2149,-2047.059999999713
2199,-2122.879999999764
2249,-1803.4359999999565
2299,-2132.5119999996737
2349,-2101.2279999997513
2399,-1725.1079999999865
2449,-1651.4919999999036
2499,-2046.0879999998197
2549,-1845.7559999998882
2599,-1713.4079999999733
2649,-1910.5639999998687
2699,-1799.475999999892
2749,-1910.367999999844
2799,-2036.6039999997943
2849,-1958.8719999997702
2899,-1967.6119999998386
2949,-2214.3439999997495
2999,-1770.507999999954
3049,-1861.0719999999235
3099,-1888.1239999998536
3149,-1892.335999999878
3199,-2089.887999999702
3249,-2072.0199999997935
3299,-1758.9079999999349
3349,-2024.4839999997814
3399,-1921.499999999862
3449,-1908.8719999997725
3499,-1622.74800000003
3549,-1806.999999999894
3599,-1857.4359999998821
3649,-1979.3359999998602
3699,-1711.9919999998676
3749,-1789.3959999999233
3799,-2022.4959999998005
3849,-1979.0439999997484
3899,-1844.1759999999406
3949,-2004.7359999997616
3999,-2067.295999999828
4049,-1845.555999999846
4099,-1968.1959999998817
4149,-2011.775999999731
4199,-1713.367999999952
4249,-2120.4759999996695
4299,-2028.6719999998202
4349,-1797.6559999999984
4399,-2042.6559999997778
4449,-1991.8199999997325
4499,-2034.6959999998187
4549,-1848.4279999998762
4599,-1772.9519999998768
4649,-1888.7279999998414
4699,-1867.4319999998947
4749,-2008.511999999775
4799,-2013.4919999997603
4849,-2150.219999999803
4899,-1919.567999999971
4949,-1980.835999999795
4999,-1983.783999999746
